PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
37694636,2023-04-01,,0,,,,
38393803,2023-04-01,,50,,,,
36797238,2023-02-01,,0,,,,
38222704,2023-03-01,,20,,,,
39145279,2023-04-01,,70.43,,,,
36078498,2023-04-01,80.29,0,,,,
35401233,2023-03-01,80,80,,,,
36154604,2023-03-01,0,0,,,,
37920921,2023-03-01,,0,,,,
37956484,2023-06-01,3.8,334.63,,,,
38751247,2023-06-01,0,0,,,,
37229893,2023-06-01,2652.98,2066.35,,,,
36880096,2023-06-01,1230,2360.92,,,,
38538184,2023-06-01,3696.15,6570.68,,,,
35846204,2023-06-01,263.74,115.41,,,,
35949609,2023-03-01,0,0,,,,
38322826,2023-04-01,,0.65,,,,
39589616,2023-05-01,,20,,,,
35341273,2023-02-01,10,100,,,,
37495603,2023-04-01,30,30,,,,
38910124,2023-04-01,,0,,,,
38771258,2023-05-01,10,185.74,,,,
36037242,2023-01-01,,220.72,,,,
35315675,2023-01-01,,0,,,,
35951970,2023-01-01,,0,,,,
36400756,2023-02-01,,1.82,,,,
35707103,2023-04-01,0,0,,,,
37264654,2023-04-01,0,0,,,,
37930261,2023-03-01,,0,,,,
37374586,2023-05-01,8.42,13.86,,,,
35319137,2023-04-01,20,20,,,,
38035589,2023-03-01,,20,,,,
36077418,2023-06-01,0.66,35.79,,,,
35912040,2023-04-01,0.48,171.63,,,,
36101649,2023-01-01,,0,,,,
37374186,2023-06-01,5,5,,,,
40227469,2023-05-01,,20,,,,
36469704,2023-03-01,0,4.13,,,,
35747932,2023-06-01,20,20,,,,
40493011,2023-06-01,,4.3,,,,
36258922,2023-03-01,296.16,227.57,,,,
37760557,2023-04-01,0,0,,,,
36878156,2023-05-01,0,0,,,,
38082603,2023-04-01,20,20,,,,
35673252,2023-05-01,0.81,0.81,,,,
40283085,2023-06-01,0,2.5,,,,
38661475,2023-06-01,84.43,6.3,,,84.43,6.3
40386518,2023-06-01,,0,,,,
38557167,2023-06-01,310.43,11.08,,,,
38884097,2023-05-01,3.75,1470.96,,,,
35650877,2023-06-01,50.88,50.54,,,,
36942045,2023-06-01,0.35,0.47,,,,
36675274,2023-03-01,,0,,,,
36787220,2023-04-01,0,441.27,,,,
38531788,2023-05-01,0,0,,,,
38920881,2023-04-01,,13.8,,,,
37913646,2023-04-01,225,966.59,,,,
37291448,2023-05-01,266.91,350.35,,,,
36773131,2023-03-01,96.12,20,,,,
39496471,2023-05-01,,20,,,,
39721524,2023-06-01,50,50,,,,
35418824,2023-05-01,3.52,3.52,,,,
36567126,2023-06-01,65.5,28.02,,,,
35705982,2023-03-01,,0.24,,,,
39775681,2023-06-01,0,0,,,,
39213638,2023-06-01,0,41.24,,,,
37004940,2023-04-01,15.06,35.06,,,,
35470653,2023-06-01,20,20,,,,
36533606,2023-03-01,0,0,,,,
36484076,2023-02-01,,0,,,,
37327136,2023-06-01,0,0,,,,
38797868,2023-06-01,3.9,3.9,,,,
38607986,2023-06-01,0.87,0.87,,,,
38051898,2023-06-01,3.14,3.14,,,,
39581762,2023-06-01,20,20,,,,
37031076,2023-06-01,2,2,,,,
38115068,2023-06-01,0,0,,,,
38827094,2023-06-01,0,0,,,,
36725256,2023-06-01,0,844.37,,,,
36345575,2023-05-01,20.01,20.01,,,,
36341506,2023-04-01,0,0,,,,
37384903,2023-03-01,,0,,,,
39257219,2023-06-01,1049.78,667.03,,,,
39729157,2023-06-01,0,3,,,,
36520771,2023-02-01,,0,,,,
35877951,2023-04-01,4.3,4.3,,,,
39041823,2023-05-01,,19.83,,,,
38159388,2023-06-01,5.15,5.15,,,,
40932416,2023-06-01,,41.9,,,,
35257735,2023-06-01,238.51,236.97,,,,
35413716,2023-04-01,0,0,,,,
38161360,2023-04-01,20,37.14,,,,
37843758,2023-04-01,0,0,,,,
35394952,2023-04-01,0,0,,,,
35712445,2023-03-01,57.41,19.99,,,,
38310009,2023-05-01,1065.5,722.17,,,,
36955858,2023-03-01,8.62,8.1,,,,
36483553,2023-04-01,549.37,541.36,,,,
40124475,2023-06-01,,0,,,,
35512336,2023-04-01,0,0,,,,
38795671,2023-04-01,,168.59,,,,
35425615,2023-02-01,0,126.99,,,,
39437269,2023-05-01,,0,,,,
41277920,2023-06-01,,20,,,,
36600257,2023-02-01,,3.66,,,,
35363960,2023-04-01,-3.11,-3.11,,,,
36826099,2023-04-01,0,0,,,,
38579567,2023-06-01,0,0,,,,
36582173,2023-06-01,223.4,629.64,,,,
41244909,2023-06-01,,0,,,,
37221182,2023-05-01,0,0,,,,
36807945,2023-05-01,974.6,20,,,,
40345386,2023-06-01,,1026.91,,,,
36818885,2023-02-01,,447.8,,,,
40083392,2023-06-01,,1.47,,,,
36929288,2023-03-01,20,20,,,,
36790338,2023-05-01,5,5,,,,
37324969,2023-04-01,20,20,,,,
35387455,2023-06-01,1,1,,,,
37566254,2023-06-01,0,0,,,,
38745225,2023-06-01,0,0,,,,
40554423,2023-06-01,,0,,,,
38810549,2023-06-01,0,0,,,,
39199356,2023-06-01,211.41,0,,,,
38035589,2023-05-01,20,74.94,,9.94,,
36858378,2023-04-01,269.95,216.78,,,,
38321157,2023-05-01,20,20,,,,
38354289,2023-04-01,,352.28,,,,
35591306,2023-06-01,0,0,,,,
38494038,2023-06-01,-1.75,-2.34,,,,
35835556,2023-06-01,216.92,489.17,,,,
35590987,2023-03-01,0,300,,,,
39088804,2023-04-01,,25.84,,,,
37692414,2023-05-01,0,37.45,,,,
36506496,2023-06-01,1.01,0.28,,,,
35432197,2023-05-01,20,20,,,,
35902801,2023-04-01,29.39,89.28,,,,
35830856,2023-01-01,,3609.03,,,,
36790027,2023-04-01,75.99,243.27,,,,
35768197,2023-03-01,101.18,19.67,0.02,0.02,,
38250851,2023-06-01,1004.3,245.8,,,,
40802595,2023-06-01,,20,,,,
36469704,2023-06-01,100.49,50.74,,,,
36278637,2023-06-01,12.2,10.75,,,,
36054672,2023-06-01,0,0,,,,
36192554,2023-06-01,6280.74,17632.88,,,,
38633066,2023-06-01,397.53,1534.98,,,,
39769020,2023-06-01,0,2.38,,,,
36735294,2023-06-01,0.07,0,,,,
39702285,2023-05-01,,0,,,,
36056454,2023-03-01,175.87,1374.35,,,,
37380349,2023-03-01,,0,,,,
37918789,2023-06-01,21.92,31.76,,,,
36539833,2023-06-01,817.18,593.24,,,,
40656692,2023-06-01,,0,,,,
38340956,2023-06-01,0,0,,,,
39291321,2023-06-01,219.9,284,,,,
35652805,2023-05-01,50.89,56.14,,,,
38512511,2023-04-01,,155.7,,,,
36019690,2023-02-01,20,20,,,,
39639863,2023-06-01,15,25,,,,
39088804,2023-06-01,1164.15,1102.76,,,,
35448941,2023-03-01,17.74,17.59,,,,
39028973,2023-04-01,,0,,,,
38315883,2023-05-01,8.5,10.02,,,,
35314149,2023-03-01,297.56,291.79,,,,
38588975,2023-06-01,0,0,,,,
36610660,2023-02-01,,20,,,,
37970974,2023-04-01,20000,20000,,,,
35267327,2023-05-01,20,13,,,,
36633857,2023-03-01,10,10,,,,
36853643,2023-05-01,70.22,0.16,,,,
35710681,2023-03-01,0.13,8.09,,,,
39866485,2023-05-01,,583.83,,,,
40689880,2023-06-01,,5,,,,
36438237,2023-06-01,0,250.2,,,,
36119160,2023-02-01,989.48,139.07,,,,
37958117,2023-04-01,133.13,97.94,,,,
38255171,2023-06-01,0,0,,,,
39584116,2023-06-01,20,20,,,,
39263518,2023-06-01,2202.92,1437.79,,,,
35385597,2023-01-01,,0,,,,
36266896,2023-03-01,3.11,5.86,,,,
37737901,2023-05-01,2201.78,3630.94,,,,
35399150,2023-06-01,812.71,787.84,,,,
36560209,2023-06-01,32.03,32.06,,,,
35782559,2023-06-01,3.82,3.04,,,,
38396241,2023-06-01,0,0,,,,
36487905,2023-02-01,,153.24,,,,
38872038,2023-04-01,,2.36,,,,
35702142,2023-03-01,20,20,,,,
37744226,2023-03-01,,0,,,,
35393632,2023-01-01,,3,,,,
36409780,2023-02-01,,0,,,,
38225810,2023-06-01,3.46,50.46,,,,
39583510,2023-05-01,,231.36,,,,
40250754,2023-05-01,,0,,,,
36942994,2023-04-01,0.19,1.5,,,,
39142381,2023-06-01,2.52,2.52,,,,
40695661,2023-06-01,,20,,,,
38374660,2023-06-01,1.05,64.45,,,,
39035025,2023-06-01,2.24,1921.46,,,,
36531601,2023-02-01,,1.47,,,,
35491800,2023-04-01,0,0,,,,
37331424,2023-05-01,0,0.41,,,,
37924718,2023-04-01,60,153.75,,,,
36149608,2023-01-01,,10,,,,
37320237,2023-05-01,20.99,0,,,,
35336064,2023-03-01,41532.32,13352.98,,,,
35740983,2023-03-01,40.32,15.22,,,,
36533354,2023-04-01,0,0,,,,
37874848,2023-04-01,0,495.73,,,,
37072852,2023-03-01,,40.25,,,,
37497370,2023-05-01,2.78,208.61,,,,
37514827,2023-03-01,,10.94,,,,
38863981,2023-04-01,,100,,,,
36472137,2023-04-01,27.65,0,,,,
35458069,2023-02-01,34.41,22.42,,,,
35470539,2023-04-01,2.11,2.01,,,,
37558469,2023-05-01,0,0,,,,
39148279,2023-04-01,,10,,,,
36259022,2023-05-01,4.11,3.86,,,,
35992480,2023-02-01,20,21013,,,,
39603972,2023-05-01,,6.2,,,,
37578988,2023-04-01,7,2.93,,,,
35311327,2023-01-01,,40.25,,,,
35584698,2023-03-01,0,0,,,,
38425518,2023-05-01,610.6,610.6,,,,
36883716,2023-04-01,105.94,219.55,,,,
38705576,2023-05-01,151.79,148.9,,,,
35886650,2023-05-01,703.11,812.92,,,,
35265099,2023-03-01,0,0,,,,
37093518,2023-02-01,,0,,,,
37955660,2023-05-01,20.15,20.15,,,,
36577068,2023-04-01,,0,,,,
36732928,2023-03-01,20,20,,,,
35560560,2023-01-01,,50,,,,
39457289,2023-05-01,,0,,,,
37495603,2023-03-01,,30,,,,
36126206,2023-01-01,,0,,,,
36627266,2023-02-01,,0,,,,
35625513,2023-01-01,,10.9,,,,
35768197,2023-05-01,15.11,77.08,0.02,0.02,,
36758342,2023-05-01,565.67,349.55,,,,
36140377,2023-04-01,3.21,0,,,,
37858048,2023-04-01,0,0.2,,,,
36030520,2023-05-01,0,0,,,,
36520136,2023-02-01,,845.66,,,,
37956484,2023-03-01,,0,,,,
37723147,2023-03-01,,770.26,,,,
37233863,2023-05-01,4.45,4.36,,,,
36340494,2023-02-01,,40.58,,,,
36756614,2023-03-01,23.82,0,,,,
35591148,2023-01-01,,0,,,,
39959006,2023-05-01,,19.98,,,,
36025220,2023-04-01,192.17,188.71,,,,
38222704,2023-05-01,20,20,,,,
39297616,2023-05-01,20.02,20.09,,,,
40092177,2023-05-01,,37.19,,,,
40288105,2023-06-01,10.49,6.82,,,,
36370305,2023-03-01,185,185,,,,
35352556,2023-04-01,0.51,0.51,,,,
38300086,2023-04-01,20,11.05,,,,
39962556,2023-05-01,,2,,,,
36245592,2023-05-01,665.46,786.96,,,,
38613938,2023-05-01,0,6.44,,,,
39766467,2023-05-01,,0,,,,
37210880,2023-04-01,510,0,,,,
37614629,2023-03-01,,50,,,,
37178644,2023-05-01,0,0,,,,
37372296,2023-06-01,0,0,,,,
38981318,2023-06-01,0,0,,,,
36511718,2023-06-01,1.69,1.69,,,,
36993099,2023-06-01,1.61,1.61,,,,
40887242,2023-06-01,,0,,,,
36147878,2023-04-01,3886.65,584.26,,,,
40256990,2023-06-01,2156.34,5731.75,,,,
39642600,2023-06-01,,20,,,,
40691679,2023-06-01,,471.9,,,,
36897033,2023-05-01,0,0,,,,
35401984,2023-03-01,23.35,237.72,,,,
36056548,2023-05-01,0,9.12,,,,
40895076,2023-06-01,,0,,,,
37838224,2023-06-01,0.08,0.08,,,,
40337351,2023-06-01,,1.14,,,,
40917070,2023-06-01,,0,,,,
36859595,2023-02-01,,0,,,,
36756992,2023-06-01,0,73.9,,,,
36511435,2023-06-01,186.21,1617.49,,,,
35825747,2023-02-01,10,10,,,,
37600287,2023-05-01,0,0,,,,
38872451,2023-05-01,57.95,0,,,,
36805017,2023-02-01,,4,,,,
37644455,2023-06-01,682.02,2172,,,,
41168330,2023-06-01,,75961.8,,,,75961.8
35998006,2023-05-01,,69.16,,,,
35717231,2023-03-01,0,0,,,,
37055879,2023-04-01,17.14,11.15,,,,
36574411,2023-03-01,,128.54,,,,
35505815,2023-04-01,1.56,1.55,,,,
36079200,2023-02-01,9,9,,,,
36374199,2023-04-01,20,20,,,,
37132381,2023-05-01,0,0,,,,
36216432,2023-05-01,1.99,202.91,,,,
36205127,2023-03-01,1039.65,512.48,,,,
36695423,2023-03-01,0,0,,,,
39623812,2023-05-01,,0,,,,
37617448,2023-05-01,0,0,,,,
37678778,2023-06-01,2.63,2.63,,,,
35341273,2023-06-01,0,0,,,,
36101836,2023-01-01,,4,,,,
35910462,2023-06-01,5.13,5.13,,,,
38293838,2023-04-01,0,0,,,,
36213052,2023-03-01,7007.28,9859.49,,,,
36947947,2023-06-01,1.41,1.41,,,,
35717231,2023-01-01,,0,,,,
38655719,2023-04-01,,0,,,,
35784398,2023-02-01,0,0,,,,
35974550,2023-03-01,7.13,0.21,,,,
38213782,2023-05-01,71.25,282.49,,,,
39934996,2023-06-01,6.2,6.2,,,,
37323186,2023-06-01,0.39,0.43,,,,
38235689,2023-06-01,3.66,3.66,,,,
38613091,2023-05-01,93.33,9.55,,,,
36482734,2023-02-01,,16.86,,,,
36168561,2023-01-01,,21.18,,,,
37240528,2023-03-01,0,0,,,,
35360023,2023-01-01,,9.33,,,,
38175137,2023-06-01,5,0.5,,,,
35818490,2023-04-01,560.29,1440.69,,,,
36825573,2023-04-01,13,13,,,,
40022055,2023-06-01,0,0,,,,
35297825,2023-01-01,,0,,,,
37208552,2023-05-01,12,62,,,,
38533304,2023-04-01,,0,,,,
39640860,2023-05-01,,4.55,,,,
37111630,2023-04-01,0,1.16,,,,
36283227,2023-02-01,71.12,79.11,,,,
37913466,2023-05-01,20,20,,,,
38843152,2023-05-01,20,20,,,,
35673252,2023-04-01,0.82,0.8,,,,
38394461,2023-05-01,0,0.45,,,,
36947492,2023-05-01,0,0,,,,
38957298,2023-04-01,,59.15,,,,
35430364,2023-04-01,3.5,3.5,,,,
36574148,2023-05-01,209.47,287.83,,,,
35912582,2023-01-01,,14.27,,,,
35679688,2023-04-01,5,5,,,,
36797238,2023-03-01,0,1000,,,,
36506496,2023-04-01,0.83,0.02,,,,
37232904,2023-03-01,,1678.28,,,,
37749267,2023-04-01,0,0,,,,
38967256,2023-05-01,0,13037.65,,,,
36915449,2023-05-01,10.32,1.32,,,,
37146043,2023-06-01,0,0,,,,
38093425,2023-03-01,,20,,,,
36426032,2023-05-01,3.86,3.86,,,,
35475196,2023-01-01,,73.7,,,,
35689346,2023-06-01,13.26,1.82,,,,
36957855,2023-05-01,0,0,,,,
39167824,2023-06-01,0,0,,,,
35343975,2023-03-01,1.24,1.24,,,,
40975918,2023-06-01,,0,,,,
39176595,2023-04-01,,0,,,,
35264712,2023-05-01,2,2,,,,
38022270,2023-06-01,,20,,,,
37493298,2023-03-01,,2,,,,
38275294,2023-06-01,20.12,24.37,,,,
37993979,2023-06-01,19,19,,,,
37719774,2023-05-01,1.8,1.8,,,,
38852898,2023-05-01,,0,,,,
35784398,2023-01-01,,0,,,,
35579318,2023-05-01,1.3,1.3,,,,
37987298,2023-03-01,,0,,,,
39866648,2023-05-01,,0,,,,
37708604,2023-06-01,0,0,,,,
39306790,2023-06-01,2.46,2.46,,,,
36588321,2023-02-01,,0,,,,
35714760,2023-03-01,0,0,,,,
38974144,2023-06-01,0,0,,,,
40940602,2023-06-01,,0.33,,,,
37919411,2023-06-01,0,0,,,,
40735495,2023-06-01,,220.64,,,,
37107321,2023-05-01,0,0,,,,
36758313,2023-02-01,,120.51,,,,
38964522,2023-05-01,,0.49,,,,
40462896,2023-06-01,,0.27,,,,
39163885,2023-04-01,,0,,,,
37339539,2023-06-01,0,638.61,,,,
40266110,2023-05-01,,10.46,,,,
37597314,2023-04-01,7.3,7.3,,,,
35541038,2023-01-01,,1636.66,,,,
37804350,2023-04-01,0,33.16,,,,
37399696,2023-05-01,3,0,,,,
36395888,2023-03-01,155.71,258.94,,,,
40787418,2023-06-01,,20,,,,
36555472,2023-06-01,4.7,4.7,,,,
41095656,2023-06-01,,18.09,,,,
39873933,2023-06-01,0,0,,,,
41176550,2023-06-01,,92.72,,,,
39159668,2023-04-01,,20,,,,
37656249,2023-05-01,484.09,345.3,,,,
37169925,2023-03-01,19.7,4.74,,,,
35659659,2023-01-01,,251.91,,,,
36376268,2023-03-01,0,0,,,,
39616550,2023-06-01,85.39,82.53,,,,
39616031,2023-06-01,0,0,,,,
38579185,2023-04-01,,168.39,,,,
39257872,2023-05-01,12.91,1.77,,,,
37514094,2023-06-01,24.34,1.06,,,,
35953037,2023-01-01,,0,,,,
37302137,2023-05-01,282.16,782.43,,,,
37564365,2023-04-01,30.93,30.84,,,,
36279353,2023-04-01,309.75,1392.41,,,,
37492263,2023-05-01,26.26,25.68,,,,
35523229,2023-01-01,,30,,,,
37161046,2023-06-01,10,215.95,,,,
37349101,2023-03-01,,20,,,,
35709527,2023-02-01,0,0,,,,
35537721,2023-04-01,2.43,2.39,,,,
36348101,2023-06-01,0,0,,,,
37661721,2023-06-01,17.28,9.17,,,,
39375351,2023-05-01,,15264.5,,,,
36769731,2023-02-01,,0,,,,
35803821,2023-03-01,10.56,0.97,5.16,0.69,,
40014824,2023-05-01,,20,,,,
35937726,2023-02-01,0,0,,,,
36634603,2023-04-01,0,0,,,,
36245592,2023-04-01,492.34,657.27,,,,
38843152,2023-04-01,,20,,,,
35331196,2023-04-01,1.38,1.38,,,,
39464810,2023-05-01,,0,,,,
37130944,2023-03-01,,0,,,,
36810144,2023-04-01,2.92,2.92,,,,
36805861,2023-03-01,29.72,411.34,,,,
37531652,2023-03-01,,281.59,,,,
38944839,2023-05-01,0,0,,,,
40276415,2023-05-01,,20,,,,
36622425,2023-04-01,20,20,,,,
39358297,2023-06-01,0,0,,,,
35332433,2023-06-01,0,0,,,,
36990649,2023-06-01,2217.75,1026.97,,,,
35700716,2023-06-01,0,0,,,,
40126220,2023-06-01,0,15,,,,
39050638,2023-05-01,0,0,,,,
37988189,2023-03-01,,20,,,,
36377299,2023-06-01,621.1,64.83,,,,
37919115,2023-04-01,47.75,64477.59,,,,
40811798,2023-06-01,,13,,,,
38963271,2023-05-01,20,3,,,,
37474409,2023-03-01,,291.31,,,,
37107124,2023-02-01,,0,,,,
36546344,2023-02-01,,1.88,,,,
36665684,2023-03-01,78,150.79,,,,
35858597,2023-03-01,8.48,1.2,,,,
39065084,2023-05-01,0,0,,,,
35258245,2023-01-01,0,523.91,,,,
37379375,2023-05-01,322.1,357.87,,,,
38124980,2023-03-01,,0,,,,
37557106,2023-05-01,254416.46,253905.14,,,,
36986284,2023-03-01,0,0,,,,
35324176,2023-05-01,138.66,16.97,,,,
35717231,2023-04-01,0,0,,,,
37207705,2023-06-01,460.04,931.87,,,,
35478649,2023-02-01,,173.98,,,,
39355850,2023-05-01,,0,,,,
37680009,2023-05-01,0.36,0.36,,,,
35770515,2023-04-01,5.79,0.12,,,,
36430867,2023-04-01,362.88,2244.96,,,,
40986577,2023-06-01,,10,,,,
35987281,2023-05-01,43,43,,,,
38236586,2023-03-01,,17.59,,,,
36482246,2023-05-01,219.64,214.82,,,,
36479734,2023-03-01,-14.9,-14.9,,,,
36507310,2023-05-01,0,0,,,,
36237853,2023-04-01,5.32,5.32,,,,
37228037,2023-05-01,46.28,44.88,,,,
36421901,2023-05-01,0,0,,,,
38410851,2023-04-01,,14.98,,,,
37088700,2023-04-01,0,0,,,,
37768264,2023-05-01,,20,,,,
36599804,2023-02-01,,97.9,,,,
36608774,2023-03-01,6104.75,0,,,,
35984676,2023-05-01,12.97,12.94,,,,
35846321,2023-05-01,0,0,,,,
35480677,2023-02-01,8,0,,,,
36208385,2023-01-01,,0,,,,
35730983,2023-04-01,1011.49,2530.12,,,,
38424213,2023-05-01,13,10404.8,,,,
35768309,2023-02-01,20,20,,,,
38240461,2023-06-01,0,0,,,,
39619795,2023-06-01,88.32,87.86,,,,
40176720,2023-05-01,,275.04,,,,
39902899,2023-05-01,,0,,,,
38974726,2023-04-01,,0,,,,
39445308,2023-06-01,0,0,,,,
36139664,2023-04-01,0.06,0.06,,,,
40055950,2023-05-01,,0,,,,
39330948,2023-05-01,,0,,,,
35689406,2023-05-01,0,0.75,,,,
36734975,2023-05-01,20,20,,,,
38150640,2023-06-01,146.05,4.55,,,,
38085203,2023-06-01,20,20,,,,
40034893,2023-06-01,,188.03,,,,
38169632,2023-06-01,0,0,,,,
35983363,2023-06-01,265.61,17.32,,,,
39076344,2023-06-01,51,160.51,,,,
35350953,2023-05-01,460,460,,,,
36622425,2023-02-01,,20,,,,
36262988,2023-03-01,726.58,46.28,,,,
37720180,2023-04-01,0,0,,,,
35852106,2023-02-01,20,20,,,,
37534176,2023-03-01,,0,,,,
36465353,2023-03-01,0,0,,,,
35281336,2023-05-01,1577.96,1583.22,,,,
35523539,2023-03-01,0,0,,,,
35930130,2023-02-01,0,20,,,,
38481000,2023-05-01,1.18,1.18,,,,
35631825,2023-06-01,0,0,,,,
40975449,2023-06-01,,19.95,,,,
37634153,2023-03-01,,0,,,,
40054482,2023-05-01,,0,,,,
36604729,2023-02-01,,0,,,,
35281130,2023-04-01,0,5.41,,,,
35454866,2023-04-01,5269.86,4395.38,,,,
35313732,2023-04-01,0,0,,,,
38113605,2023-05-01,28.61,0,,,,
38813085,2023-05-01,0,0,,,,
38828549,2023-05-01,57,57,,,,
36190300,2023-01-01,,0,,,,
35345926,2023-02-01,0,0,,,,
37287280,2023-04-01,0,0,,,,
35521890,2023-04-01,0,0,,,,
36104149,2023-06-01,0.68,923.22,,,,
37756114,2023-06-01,,3.07,,,,
38027127,2023-06-01,0.5,0.5,,,,
37957528,2023-06-01,170.24,706.37,,,,
39879337,2023-06-01,26.62,26.44,,,,
40829965,2023-06-01,,1090,,,,
37446155,2023-05-01,0,0,,,,
35281336,2023-03-01,1638.05,1597.47,,,,
37595956,2023-05-01,500,0,,,,
35563170,2023-03-01,492.69,1424.71,,,,
36757346,2023-05-01,6.4,10.25,,,,
37628886,2023-03-01,,20,,,,
37107124,2023-06-01,0,0,,,,
37397637,2023-06-01,30,30,,,,
39043979,2023-06-01,315.63,263.74,,,,
36821797,2023-06-01,0,0,,,,
39075609,2023-05-01,9.57,9.57,,,,
38915853,2023-06-01,20,20,,,,
36682798,2023-06-01,4.38,54.37,,,,
37196941,2023-03-01,,75,,,,
37918789,2023-03-01,,134.8,,,,
36236908,2023-05-01,8,8,,,,
35551338,2023-04-01,524.34,486.01,424.41,407.36,,
39056718,2023-04-01,,13,,,,
36940982,2023-04-01,196.48,28.78,,,,
37517052,2023-04-01,20,0,,,,
35807456,2023-04-01,1,1,,,,
40098318,2023-06-01,79.9,0,,,,
37958117,2023-03-01,,133.13,,,,
37728887,2023-05-01,20.81,3.8,,,,
35348494,2023-05-01,0.3,0.3,,,,
39035064,2023-05-01,20,7650,,,,
37492382,2023-06-01,15997.63,12505.51,,,,
36721548,2023-06-01,5,5,,,,
36180980,2023-05-01,0,0,,,,
36735294,2023-04-01,110.02,2.65,,,,
36488550,2023-03-01,0,0,,,,
37195257,2023-02-01,,0,,,,
38700121,2023-05-01,0,71.49,,,,
35759952,2023-01-01,,22.47,,,,
37661750,2023-05-01,120.12,71.95,,,,
38871543,2023-04-01,,0,,,,
36877392,2023-02-01,,0,,,,
35608486,2023-05-01,3,3,,,,
39507294,2023-06-01,659.41,684.59,,,,
37219096,2023-05-01,,0,,,,
38181448,2023-03-01,,0,,,,
38177382,2023-04-01,10,1546.53,,,,
36269260,2023-03-01,0,0,,,,
38495505,2023-04-01,,50,,,,
36482734,2023-04-01,18.52,27.34,,,,
39825772,2023-05-01,,50,,,,
35673252,2023-03-01,0.84,0.82,,,,
39410921,2023-06-01,200,100,,,,
38696851,2023-06-01,814.87,808.98,,,,
35823567,2023-05-01,3.99,-2.41,,,,
36423682,2023-04-01,0,0,,,,
36853026,2023-03-01,13,8,,,,
35590082,2023-04-01,5,5,,,,
35308304,2023-06-01,1499.24,0.24,,,,
35772945,2023-03-01,30,30,,,,
39189617,2023-05-01,100,0.02,,,,
37318639,2023-05-01,1013.11,1013.11,,,,
37103074,2023-03-01,0,0,,,,
39947411,2023-05-01,,40.44,,,,
37416683,2023-05-01,0,0,,,,
35596823,2023-01-01,,0,,,,
36499651,2023-05-01,0.55,0,,,,
36304757,2023-03-01,43.65,184.92,,,,
35658582,2023-06-01,711.66,301.79,,,,
35913592,2023-03-01,0,0,,,,
35377252,2023-04-01,15.5,15.5,,,,
37071697,2023-02-01,,0,,,,
38024189,2023-04-01,,130.14,,,,
38032561,2023-04-01,31.4,20.27,,,,
37318856,2023-06-01,13,13,,,,
40285327,2023-06-01,220,15.49,,,,
36829905,2023-06-01,515.64,1227.54,,,,
37983321,2023-05-01,0,0,,,,
37738101,2023-06-01,0,0,,,,
40369472,2023-06-01,,43.08,,,,
35507080,2023-05-01,8057.45,4016.06,,,,
37804412,2023-06-01,0,0,,,,
37414320,2023-06-01,0,0,,,,
35770868,2023-01-01,,0.08,,,,
37387129,2023-03-01,,3.5,,,,
36682798,2023-02-01,,6.23,,,,
35617531,2023-01-01,,0,,,,
35560560,2023-05-01,50,0,,,,
35712445,2023-02-01,61.69,57.06,,,,
36735116,2023-04-01,0,0,,,,
37677942,2023-04-01,20,20,,,,
39024572,2023-05-01,0,0,,,,
39801682,2023-05-01,,204.99,,,,
37968371,2023-03-01,,20,,,,
37197631,2023-05-01,0,0,,,,
35936486,2023-01-01,,200,,,,
37065889,2023-04-01,1.66,1.63,,,,
36734226,2023-04-01,,0.03,,,,
36187708,2023-04-01,30401.67,24988.97,,,,
36464941,2023-02-01,,177.73,,,,
38530483,2023-04-01,,1990.17,,,,
39729036,2023-05-01,,513.9,,,,
36924990,2023-03-01,0,0,,,,
37843758,2023-03-01,,0,,,,
38425263,2023-04-01,,0,,,,
37269114,2023-05-01,0.01,0.15,,,,
35419799,2023-04-01,0,0,,,,
35581153,2023-02-01,158.79,23.17,,,,
40091561,2023-05-01,,16.25,,,,
38035814,2023-05-01,21.2,24.2,,,,
38406050,2023-04-01,,5204.12,,,,
35367419,2023-04-01,0,0,,,,
37930171,2023-06-01,15.96,15.85,,,,
37401619,2023-06-01,3.25,3.25,,,,
37356121,2023-06-01,0,0,,,,
36300564,2023-06-01,0,0,,,,
39273210,2023-05-01,,0,,,,
39822638,2023-06-01,1.33,1.33,,,,
38548100,2023-05-01,67.82,6797.64,,,,
38258692,2023-03-01,,20,,,,
36009032,2023-04-01,0,0,,,,
36112837,2023-04-01,3.82,3.74,,,,
36932526,2023-03-01,,20,,,,
36627266,2023-04-01,0,0,,,,
36053786,2023-04-01,744.1,676.58,,,,
36805673,2023-05-01,0,0,,,,
35321254,2023-06-01,0,0,,,,
38744335,2023-05-01,398.04,0,,,,
38051898,2023-04-01,35.52,6.45,,,,
36496545,2023-05-01,20,20,,,,
36056610,2023-02-01,0,0,,,,
35473515,2023-02-01,,191.29,,,,
36152388,2023-05-01,0,0,,,,
36470891,2023-05-01,0,0,,,,
39761729,2023-05-01,,778.06,,,,
40185012,2023-06-01,,40,,,,
38595394,2023-06-01,0,0,,,,
36987932,2023-06-01,0,0,,,,
38626649,2023-05-01,449.03,588.13,,,,
39663088,2023-06-01,0,0.12,,,,
35981423,2023-06-01,393.14,25.06,,,,
